WeekEnding,HB,HBQF,AdmissionType,AdmissionTypeQF,Specialty,SpecialtyQF,NumberAdmissions,Average20182019,PercentVariation
20211219,S08000032,,All,d,Paediatrics (medical),,182,246.5,-26.2
20211219,S08000032,,All,d,Surgery,,282,443,-36.3
20211219,S92000003,d,All,d,Accident & Emergency,,350,398,-12.1
20211219,S92000003,d,All,d,All,d,13845,15979.5,-13.4
20211219,S92000003,d,All,d,Cancer,,270,271,-0.4
20211219,S92000003,d,All,d,Cardiology,,438,465,-5.8
20211219,S92000003,d,All,d,Community,,169,243.5,-30.6
20211219,S92000003,d,All,d,Gynaecology,,349,424,-17.7
20211219,S92000003,d,All,d,Medical (excl. Cardiology & Cancer),,6752,7336.5,-8
20211219,S92000003,d,All,d,Medical (incl. Cardiology & Cancer),,7460,8072.5,-7.6
20211219,S92000003,d,All,d,Paediatrics (medical & surgical),,1550,1914.5,-19
20211219,S92000003,d,All,d,Paediatrics (medical),,1480,1835,-19.3
20211219,S92000003,d,All,d,Paediatrics (surgical),,70,79.5,-11.9
20211219,S92000003,d,All,d,Surgery,,3964,4921,-19.4
20211226,S08000015,,All,d,Accident & Emergency,,10,26,-61.5
20211226,S08000015,,All,d,All,d,891,1208,-26.2
20211226,S08000015,,All,d,Cardiology,,15,20,-25
20211226,S08000015,,All,d,Medical (excl. Cardiology & Cancer),,544,653,-16.7
20211226,S08000015,,All,d,Medical (incl. Cardiology & Cancer),,559,673,-16.9
20211226,S08000015,,All,d,Paediatrics (medical & surgical),,98,198.5,-50.6
20211226,S08000015,,All,d,Paediatrics (medical),,97,198.5,-51.1
20211226,S08000015,,All,d,Surgery,,224,310.5,-27.9
20211226,S08000016,,All,d,All,d,209,293.5,-28.8
20211226,S08000016,,All,d,Cardiology,,7,7,0
20211226,S08000016,,All,d,Community,,16,19.5,-17.9
20211226,S08000016,,All,d,Medical (excl. Cardiology & Cancer),,95,144.5,-34.3
20211226,S08000016,,All,d,Medical (incl. Cardiology & Cancer),,102,151.5,-32.7
20211226,S08000016,,All,d,Paediatrics (medical & surgical),,31,41,-24.4
20211226,S08000016,,All,d,Paediatrics (medical),,31,41,-24.4
20211226,S08000016,,All,d,Surgery,,60,81.5,-26.4
20211226,S08000017,,All,d,All,d,351,487.5,-28
20211226,S08000017,,All,d,Community,,36,39,-7.7
20211226,S08000017,,All,d,Gynaecology,,10,18.5,-45.9
20211226,S08000017,,All,d,Medical (excl. Cardiology & Cancer),,168,248,-32.3
20211226,S08000017,,All,d,Medical (incl. Cardiology & Cancer),,171,252.5,-32.3
20211226,S08000017,,All,d,Paediatrics (medical & surgical),,38,65,-41.5
20211226,S08000017,,All,d,Paediatrics (medical),,38,65,-41.5
20211226,S08000017,,All,d,Surgery,,96,112.5,-14.7
20211226,S08000019,,All,d,All,d,698,1177.5,-40.7
20211226,S08000019,,All,d,Cardiology,,6,7,-14.3
20211226,S08000019,,All,d,Gynaecology,,27,43,-37.2
20211226,S08000019,,All,d,Medical (excl. Cardiology & Cancer),,428,712.5,-39.9
20211226,S08000019,,All,d,Medical (incl. Cardiology & Cancer),,434,719.5,-39.7
20211226,S08000019,,All,d,Paediatrics (medical & surgical),,81,141,-42.6
20211226,S08000019,,All,d,Paediatrics (medical),,81,141,-42.6
20211226,S08000019,,All,d,Surgery,,152,263,-42.2
20211226,S08000020,,All,d,Accident & Emergency,,23,54.5,-57.8
20211226,S08000020,,All,d,All,d,1136,1384.5,-17.9
20211226,S08000020,,All,d,Cancer,,24,31.5,-23.8
20211226,S08000020,,All,d,Cardiology,,38,35,8.6
20211226,S08000020,,All,d,Community,,36,54.5,-33.9
20211226,S08000020,,All,d,Gynaecology,,23,29.5,-22
20211226,S08000020,,All,d,Medical (excl. Cardiology & Cancer),,514,526,-2.3
20211226,S08000020,,All,d,Medical (incl. Cardiology & Cancer),,576,592.5,-2.8
20211226,S08000020,,All,d,Paediatrics (medical & surgical),,121,169.5,-28.6
20211226,S08000020,,All,d,Paediatrics (medical),,114,153.5,-25.7
20211226,S08000020,,All,d,Paediatrics (surgical),,7,16,-56.2
20211226,S08000020,,All,d,Surgery,,357,482.5,-26
20211226,S08000022,,All,d,All,d,652,839,-22.3
20211226,S08000022,,All,d,Cardiology,,21,8,162.5
20211226,S08000022,,All,d,Community,,92,116.5,-21
20211226,S08000022,,All,d,Gynaecology,,20,29.5,-32.2
20211226,S08000022,,All,d,Medical (excl. Cardiology & Cancer),,272,348.5,-22
20211226,S08000022,,All,d,Medical (incl. Cardiology & Cancer),,293,365.5,-19.8
20211226,S08000022,,All,d,Paediatrics (medical & surgical),,77,79,-2.5
20211226,S08000022,,All,d,Paediatrics (medical),,77,78.5,-1.9
20211226,S08000022,,All,d,Surgery,,170,248.5,-31.6
20211226,S08000024,,All,d,Accident & Emergency,,107,125,-14.4
20211226,S08000024,,All,d,All,d,1874,2408,-22.2
20211226,S08000024,,All,d,Cancer,,93,103.5,-10.1
20211226,S08000024,,All,d,Cardiology,,46,80.5,-42.9
20211226,S08000024,,All,d,Gynaecology,,36,55.5,-35.1
20211226,S08000024,,All,d,Medical (excl. Cardiology & Cancer),,915,1042,-12.2
20211226,S08000024,,All,d,Medical (incl. Cardiology & Cancer),,1054,1226,-14
20211226,S08000024,,All,d,Paediatrics (medical & surgical),,165,216,-23.6
20211226,S08000024,,All,d,Paediatrics (medical),,147,192.5,-23.6
20211226,S08000024,,All,d,Paediatrics (surgical),,18,23.5,-23.4
20211226,S08000024,,All,d,Surgery,,511,785.5,-34.9
20211226,S08000025,,All,d,All,d,34,49.5,-31.3
20211226,S08000025,,All,d,Medical (excl. Cardiology & Cancer),,23,35,-34.3
20211226,S08000025,,All,d,Medical (incl. Cardiology & Cancer),,23,35,-34.3
20211226,S08000025,,All,d,Surgery,,9,13,-30.8
20211226,S08000026,,All,d,All,d,41,44.5,-7.9
20211226,S08000026,,All,d,Medical (excl. Cardiology & Cancer),,22,29.5,-25.4
20211226,S08000026,,All,d,Medical (incl. Cardiology & Cancer),,22,29.5,-25.4
20211226,S08000026,,All,d,Surgery,,19,14.5,31
20211226,S08000028,,All,d,All,d,51,71.5,-28.7
20211226,S08000028,,All,d,Community,,11,12.5,-12
20211226,S08000028,,All,d,Medical (excl. Cardiology & Cancer),,26,29.5,-11.9
20211226,S08000028,,All,d,Medical (incl. Cardiology & Cancer),,26,29.5,-11.9
20211226,S08000028,,All,d,Surgery,,13,25,-48
20211226,S08000029,,All,d,Accident & Emergency,,50,65,-23.1
20211226,S08000029,,All,d,All,d,833,1021.5,-18.5
20211226,S08000029,,All,d,Cardiology,,28,28,0
20211226,S08000029,,All,d,Community,,19,14.5,31
20211226,S08000029,,All,d,Gynaecology,,25,34,-26.5
20211226,S08000029,,All,d,Medical (excl. Cardiology & Cancer),,394,496.5,-20.6
20211226,S08000029,,All,d,Medical (incl. Cardiology & Cancer),,422,524.5,-19.5
20211226,S08000029,,All,d,Paediatrics (medical & surgical),,118,123,-4.1
20211226,S08000029,,All,d,Paediatrics (medical),,118,122.5,-3.7
20211226,S08000029,,All,d,Surgery,,199,260.5,-23.6
20211226,S08000030,,All,d,Accident & Emergency,,78,73,6.8
20211226,S08000030,,All,d,All,d,1146,1347,-14.9
20211226,S08000030,,All,d,Cancer,,15,30.5,-50.8
20211226,S08000030,,All,d,Cardiology,,29,26.5,9.4
20211226,S08000030,,All,d,Gynaecology,,29,32,-9.4
20211226,S08000030,,All,d,Medical (excl. Cardiology & Cancer),,514,588.5,-12.7
20211226,S08000030,,All,d,Medical (incl. Cardiology & Cancer),,558,645.5,-13.6
20211226,S08000030,,All,d,Paediatrics (medical & surgical),,148,180,-17.8
20211226,S08000030,,All,d,Paediatrics (medical),,147,177,-16.9
20211226,S08000030,,All,d,Surgery,,333,398.5,-16.4
20211226,S08000031,,All,d,Accident & Emergency,,35,49.5,-29.3
20211226,S08000031,,All,d,All,d,3500,4292,-18.5
20211226,S08000031,,All,d,Cancer,,69,109,-36.7
20211226,S08000031,,All,d,Cardiology,,118,140.5,-16
20211226,S08000031,,All,d,Gynaecology,,82,152.5,-46.2
20211226,S08000031,,All,d,Medical (excl. Cardiology & Cancer),,1816,2058.5,-11.8
20211226,S08000031,,All,d,Medical (incl. Cardiology & Cancer),,2003,2308,-13.2
20211226,S08000031,,All,d,Paediatrics (medical & surgical),,262,345,-24.1
20211226,S08000031,,All,d,Paediatrics (medical),,244,315.5,-22.7
20211226,S08000031,,All,d,Paediatrics (surgical),,18,29.5,-39
20211226,S08000031,,All,d,Surgery,,1118,1436,-22.1
20211226,S08000032,,All,d,Accident & Emergency,,7,5,40
20211226,S08000032,,All,d,All,d,1372,1813,-24.3
20211226,S08000032,,All,d,Cardiology,,83,78,6.4
20211226,S08000032,,All,d,Gynaecology,,20,38,-47.4
20211226,S08000032,,All,d,Medical (excl. Cardiology & Cancer),,744,948.5,-21.6
20211226,S08000032,,All,d,Medical (incl. Cardiology & Cancer),,827,1027,-19.5
20211226,S08000032,,All,d,Paediatrics (medical & surgical),,209,258,-19
20211226,S08000032,,All,d,Paediatrics (medical),,209,258,-19
20211226,S08000032,,All,d,Surgery,,309,485,-36.3
20211226,S92000003,d,All,d,Accident & Emergency,,314,408.5,-23.1
20211226,S92000003,d,All,d,All,d,12788,16437,-22.2
20211226,S92000003,d,All,d,Cancer,,201,284,-29.2
20211226,S92000003,d,All,d,Cardiology,,394,435,-9.4
20211226,S92000003,d,All,d,Community,,211,274,-23
20211226,S92000003,d,All,d,Gynaecology,,274,435,-37
20211226,S92000003,d,All,d,Medical (excl. Cardiology & Cancer),,6475,7860.5,-17.6
20211226,S92000003,d,All,d,Medical (incl. Cardiology & Cancer),,7070,8579.5,-17.6
20211226,S92000003,d,All,d,Paediatrics (medical & surgical),,1349,1820,-25.9
20211226,S92000003,d,All,d,Paediatrics (medical),,1304,1747,-25.4
20211226,S92000003,d,All,d,Paediatrics (surgical),,45,73,-38.4
20211226,S92000003,d,All,d,Surgery,,3570,4916.5,-27.4
20220102,S08000015,,All,d,Accident & Emergency,,6,27,-77.8
20220102,S08000015,,All,d,All,d,905,1027.5,-11.9
20220102,S08000015,,All,d,Cardiology,,16,15.5,3.2
20220102,S08000015,,All,d,Medical (excl. Cardiology & Cancer),,597,599.5,-0.4
20220102,S08000015,,All,d,Medical (incl. Cardiology & Cancer),,613,615,-0.3
20220102,S08000015,,All,d,Paediatrics (medical & surgical),,107,144.5,-26
20220102,S08000015,,All,d,Paediatrics (medical),,107,144.5,-26
20220102,S08000015,,All,d,Surgery,,179,241,-25.7
20220102,S08000016,,All,d,All,d,207,259.5,-20.2
20220102,S08000016,,All,d,Cardiology,,9,4,125
20220102,S08000016,,All,d,Community,,19,13.5,40.7
20220102,S08000016,,All,d,Medical (excl. Cardiology & Cancer),,111,151,-26.5
20220102,S08000016,,All,d,Medical (incl. Cardiology & Cancer),,120,155,-22.6
20220102,S08000016,,All,d,Paediatrics (medical & surgical),,23,30.5,-24.6
20220102,S08000016,,All,d,Paediatrics (medical),,23,30.5,-24.6
20220102,S08000016,,All,d,Surgery,,45,60.5,-25.6
20220102,S08000017,,All,d,All,d,369,394,-6.3
20220102,S08000017,,All,d,Cardiology,,5,4,25
20220102,S08000017,,All,d,Community,,28,30.5,-8.2
20220102,S08000017,,All,d,Gynaecology,,8,20.5,-61
20220102,S08000017,,All,d,Medical (excl. Cardiology & Cancer),,194,201.5,-3.7
20220102,S08000017,,All,d,Medical (incl. Cardiology & Cancer),,199,205.5,-3.2
20220102,S08000017,,All,d,Paediatrics (medical & surgical),,32,47.5,-32.6
20220102,S08000017,,All,d,Paediatrics (medical),,32,47.5,-32.6
20220102,S08000017,,All,d,Surgery,,102,90,13.3
20220102,S08000019,,All,d,All,d,663,1078,-38.5
20220102,S08000019,,All,d,Gynaecology,,16,28.5,-43.9
20220102,S08000019,,All,d,Medical (excl. Cardiology & Cancer),,449,688.5,-34.8
20220102,S08000019,,All,d,Medical (incl. Cardiology & Cancer),,451,692.5,-34.9
20220102,S08000019,,All,d,Paediatrics (medical & surgical),,66,143,-53.8
20220102,S08000019,,All,d,Paediatrics (medical),,66,143,-53.8
20220102,S08000019,,All,d,Surgery,,128,200.5,-36.2
20220102,S08000020,,All,d,Accident & Emergency,,33,51.5,-35.9
20220102,S08000020,,All,d,All,d,1107,1139.5,-2.9
20220102,S08000020,,All,d,Cancer,,27,26.5,1.9
20220102,S08000020,,All,d,Cardiology,,46,38,21.1
20220102,S08000020,,All,d,Community,,30,48,-37.5
20220102,S08000020,,All,d,Gynaecology,,19,16,18.8
20220102,S08000020,,All,d,Medical (excl. Cardiology & Cancer),,556,511.5,8.7
20220102,S08000020,,All,d,Medical (incl. Cardiology & Cancer),,629,576,9.2
20220102,S08000020,,All,d,Paediatrics (medical & surgical),,117,131,-10.7
20220102,S08000020,,All,d,Paediatrics (medical),,106,118.5,-10.5
20220102,S08000020,,All,d,Paediatrics (surgical),,11,12.5,-12
20220102,S08000020,,All,d,Surgery,,279,316.5,-11.8
20220102,S08000022,,All,d,All,d,669,708.5,-5.6
20220102,S08000022,,All,d,Cancer,,5,14,-64.3
20220102,S08000022,,All,d,Cardiology,,14,2,600
20220102,S08000022,,All,d,Community,,74,102.5,-27.8
20220102,S08000022,,All,d,Gynaecology,,28,16.5,69.7
20220102,S08000022,,All,d,Medical (excl. Cardiology & Cancer),,301,309,-2.6
20220102,S08000022,,All,d,Medical (incl. Cardiology & Cancer),,320,325,-1.5
20220102,S08000022,,All,d,Paediatrics (medical & surgical),,74,91.5,-19.1
20220102,S08000022,,All,d,Paediatrics (medical),,74,91.5,-19.1
20220102,S08000022,,All,d,Surgery,,173,173,0
20220102,S08000024,,All,d,Accident & Emergency,,84,132.5,-36.6
20220102,S08000024,,All,d,All,d,1864,2024,-7.9
20220102,S08000024,,All,d,Cancer,,113,82,37.8
20220102,S08000024,,All,d,Cardiology,,63,60,5
20220102,S08000024,,All,d,Gynaecology,,26,41,-36.6
20220102,S08000024,,All,d,Medical (excl. Cardiology & Cancer),,937,992,-5.5
20220102,S08000024,,All,d,Medical (incl. Cardiology & Cancer),,1113,1134,-1.9
20220102,S08000024,,All,d,Paediatrics (medical & surgical),,153,176,-13.1
20220102,S08000024,,All,d,Paediatrics (medical),,139,159,-12.6
20220102,S08000024,,All,d,Paediatrics (surgical),,14,17,-17.6
20220102,S08000024,,All,d,Surgery,,486,540,-10
20220102,S08000025,,All,d,All,d,44,30,46.7
20220102,S08000025,,All,d,Medical (excl. Cardiology & Cancer),,29,17.5,65.7
20220102,S08000025,,All,d,Medical (incl. Cardiology & Cancer),,29,17.5,65.7
20220102,S08000025,,All,d,Surgery,,15,12.5,20
20220102,S08000026,,All,d,All,d,36,33,9.1
20220102,S08000026,,All,d,Medical (excl. Cardiology & Cancer),,23,21.5,7
20220102,S08000026,,All,d,Medical (incl. Cardiology & Cancer),,23,21.5,7
20220102,S08000026,,All,d,Surgery,,13,11.5,13
20220102,S08000028,,All,d,All,d,51,77.5,-34.2
20220102,S08000028,,All,d,Community,,7,11,-36.4
20220102,S08000028,,All,d,Medical (excl. Cardiology & Cancer),,26,43.5,-40.2
20220102,S08000028,,All,d,Medical (incl. Cardiology & Cancer),,27,43.5,-37.9
20220102,S08000028,,All,d,Surgery,,16,20,-20
20220102,S08000029,,All,d,Accident & Emergency,,59,70,-15.7
20220102,S08000029,,All,d,All,d,887,891,-0.4
20220102,S08000029,,All,d,Cardiology,,28,24,16.7
20220102,S08000029,,All,d,Community,,13,13.5,-3.7
20220102,S08000029,,All,d,Gynaecology,,33,16,106.2
20220102,S08000029,,All,d,Medical (excl. Cardiology & Cancer),,474,474.5,-0.1
20220102,S08000029,,All,d,Medical (incl. Cardiology & Cancer),,502,499.5,0.5
20220102,S08000029,,All,d,Paediatrics (medical & surgical),,91,106.5,-14.6
20220102,S08000029,,All,d,Paediatrics (medical),,91,106.5,-14.6
20220102,S08000029,,All,d,Surgery,,189,185.5,1.9
20220102,S08000030,,All,d,Accident & Emergency,,83,59.5,39.5
20220102,S08000030,,All,d,All,d,1155,1075,7.4
20220102,S08000030,,All,d,Cancer,,24,20.5,17.1
20220102,S08000030,,All,d,Cardiology,,35,19.5,79.5
20220102,S08000030,,All,d,Gynaecology,,24,24.5,-2
20220102,S08000030,,All,d,Medical (excl. Cardiology & Cancer),,574,526,9.1
20220102,S08000030,,All,d,Medical (incl. Cardiology & Cancer),,633,566,11.8
20220102,S08000030,,All,d,Paediatrics (medical & surgical),,130,128.5,1.2
20220102,S08000030,,All,d,Paediatrics (medical),,130,128.5,1.2
20220102,S08000030,,All,d,Surgery,,282,283,-0.4
20220102,S08000031,,All,d,Accident & Emergency,,22,45,-51.1
20220102,S08000031,,All,d,All,d,3254,3438,-5.4
20220102,S08000031,,All,d,Cancer,,89,62,43.5
20220102,S08000031,,All,d,Cardiology,,94,140.5,-33.1
20220102,S08000031,,All,d,Gynaecology,,87,90,-3.3
20220102,S08000031,,All,d,Medical (excl. Cardiology & Cancer),,1737,1831.5,-5.2
20220102,S08000031,,All,d,Medical (incl. Cardiology & Cancer),,1920,2034,-5.6
20220102,S08000031,,All,d,Paediatrics (medical & surgical),,241,290.5,-17
20220102,S08000031,,All,d,Paediatrics (medical),,226,273.5,-17.4
20220102,S08000031,,All,d,Paediatrics (surgical),,15,17,-11.8
20220102,S08000031,,All,d,Surgery,,984,976.5,0.8
20220102,S08000032,,All,d,All,d,1375,1546.5,-11.1
20220102,S08000032,,All,d,Cardiology,,110,75,46.7
20220102,S08000032,,All,d,Gynaecology,,16,23,-30.4
20220102,S08000032,,All,d,Medical (excl. Cardiology & Cancer),,774,902.5,-14.2
20220102,S08000032,,All,d,Medical (incl. Cardiology & Cancer),,884,978,-9.6
20220102,S08000032,,All,d,Paediatrics (medical & surgical),,194,193,0.5
20220102,S08000032,,All,d,Paediatrics (medical),,194,193,0.5
20220102,S08000032,,All,d,Surgery,,277,348,-20.4
20220102,S92000003,d,All,d,Accident & Emergency,,293,403.5,-27.4
20220102,S92000003,d,All,d,All,d,12586,13722,-8.3
20220102,S92000003,d,All,d,Cancer,,259,206.5,25.4
20220102,S92000003,d,All,d,Cardiology,,422,386.5,9.2
20220102,S92000003,d,All,d,Community,,176,232.5,-24.3
20220102,S92000003,d,All,d,Gynaecology,,258,276.5,-6.7
20220102,S92000003,d,All,d,Medical (excl. Cardiology & Cancer),,6782,7270,-6.7
20220102,S92000003,d,All,d,Medical (incl. Cardiology & Cancer),,7463,7863,-5.1
20220102,S92000003,d,All,d,Paediatrics (medical & surgical),,1228,1485,-17.3
20220102,S92000003,d,All,d,Paediatrics (medical),,1188,1438.5,-17.4
20220102,S92000003,d,All,d,Paediatrics (surgical),,40,46.5,-14
20220102,S92000003,d,All,d,Surgery,,3168,3458.5,-8.4
20220109,S08000015,,All,d,All,d,815,1079.5,-24.5
20220109,S08000015,,All,d,Cardiology,,10,11.5,-13
20220109,S08000015,,All,d,Medical (excl. Cardiology & Cancer),,526,663,-20.7
20220109,S08000015,,All,d,Medical (incl. Cardiology & Cancer),,536,674.5,-20.5
20220109,S08000015,,All,d,Paediatrics (medical & surgical),,109,128.5,-15.2
20220109,S08000015,,All,d,Paediatrics (medical),,109,128.5,-15.2
20220109,S08000015,,All,d,Surgery,,169,246,-31.3
20220109,S08000016,,All,d,All,d,181,270.5,-33.1
20220109,S08000016,,All,d,Cardiology,,8,6,33.3
20220109,S08000016,,All,d,Community,,12,17.5,-31.4
20220109,S08000016,,All,d,Medical (excl. Cardiology & Cancer),,94,143.5,-34.5
20220109,S08000016,,All,d,Medical (incl. Cardiology & Cancer),,102,149.5,-31.8
20220109,S08000016,,All,d,Paediatrics (medical & surgical),,22,35.5,-38
20220109,S08000016,,All,d,Paediatrics (medical),,22,35.5,-38
20220109,S08000016,,All,d,Surgery,,45,68,-33.8
20220109,S08000017,,All,d,All,d,332,394,-15.7
20220109,S08000017,,All,d,Community,,23,29,-20.7
20220109,S08000017,,All,d,Medical (excl. Cardiology & Cancer),,174,211.5,-17.7
20220109,S08000017,,All,d,Medical (incl. Cardiology & Cancer),,177,213,-16.9
20220109,S08000017,,All,d,Paediatrics (medical & surgical),,36,42.5,-15.3
20220109,S08000017,,All,d,Paediatrics (medical),,36,42.5,-15.3
20220109,S08000017,,All,d,Surgery,,92,93,-1.1
20220109,S08000019,,All,d,All,d,665,1393,-52.3
20220109,S08000019,,All,d,Gynaecology,,30,59.5,-49.6
20220109,S08000019,,All,d,Medical (excl. Cardiology & Cancer),,424,906,-53.2
20220109,S08000019,,All,d,Medical (incl. Cardiology & Cancer),,425,912,-53.4
20220109,S08000019,,All,d,Paediatrics (medical & surgical),,55,161.5,-65.9
20220109,S08000019,,All,d,Paediatrics (medical),,55,160.5,-65.7
20220109,S08000019,,All,d,Surgery,,153,247,-38.1
20220109,S08000020,,All,d,Accident & Emergency,,25,39.5,-36.7
20220109,S08000020,,All,d,All,d,1125,1156.5,-2.7
20220109,S08000020,,All,d,Cancer,,19,32,-40.6
20220109,S08000020,,All,d,Cardiology,,39,38.5,1.3
20220109,S08000020,,All,d,Community,,29,56.5,-48.7
20220109,S08000020,,All,d,Gynaecology,,15,16,-6.2
20220109,S08000020,,All,d,Medical (excl. Cardiology & Cancer),,543,524.5,3.5
20220109,S08000020,,All,d,Medical (incl. Cardiology & Cancer),,601,595,1
20220109,S08000020,,All,d,Paediatrics (medical & surgical),,113,107,5.6
20220109,S08000020,,All,d,Paediatrics (medical),,101,98.5,2.5
20220109,S08000020,,All,d,Paediatrics (surgical),,12,8.5,41.2
20220109,S08000020,,All,d,Surgery,,342,341.5,0.1
20220109,S08000022,,All,d,All,d,590,703,-16.1
20220109,S08000022,,All,d,Cancer,,7,14.5,-51.7
20220109,S08000022,,All,d,Cardiology,,12,9,33.3
20220109,S08000022,,All,d,Community,,67,100,-33
20220109,S08000022,,All,d,Gynaecology,,17,19.5,-12.8
20220109,S08000022,,All,d,Medical (excl. Cardiology & Cancer),,270,321.5,-16
20220109,S08000022,,All,d,Medical (incl. Cardiology & Cancer),,289,345,-16.2
20220109,S08000022,,All,d,Paediatrics (medical & surgical),,52,66,-21.2
20220109,S08000022,,All,d,Paediatrics (medical),,52,66,-21.2
20220109,S08000022,,All,d,Surgery,,165,171.5,-3.8
20220109,S08000024,,All,d,Accident & Emergency,,149,49,204.1
20220109,S08000024,,All,d,All,d,1768,1900,-6.9
20220109,S08000024,,All,d,Cancer,,96,74.5,28.9
20220109,S08000024,,All,d,Cardiology,,55,65,-15.4
20220109,S08000024,,All,d,Gynaecology,,34,38.5,-11.7
20220109,S08000024,,All,d,Medical (excl. Cardiology & Cancer),,805,1001,-19.6
20220109,S08000024,,All,d,Medical (incl. Cardiology & Cancer),,956,1140.5,-16.2
20220109,S08000024,,All,d,Paediatrics (medical & surgical),,148,144,2.8
20220109,S08000024,,All,d,Paediatrics (medical),,128,130,-1.5
20220109,S08000024,,All,d,Paediatrics (surgical),,20,14,42.9
20220109,S08000024,,All,d,Surgery,,480,528,-9.1
20220109,S08000025,,All,d,All,d,37,35,5.7
20220109,S08000025,,All,d,Medical (excl. Cardiology & Cancer),,24,22,9.1
20220109,S08000025,,All,d,Medical (incl. Cardiology & Cancer),,24,22.5,6.7
20220109,S08000025,,All,d,Surgery,,13,12,8.3
20220109,S08000026,,All,d,All,d,31,39.5,-21.5
20220109,S08000026,,All,d,Medical (excl. Cardiology & Cancer),,17,22,-22.7
20220109,S08000026,,All,d,Medical (incl. Cardiology & Cancer),,17,22,-22.7
20220109,S08000026,,All,d,Surgery,,14,17.5,-20
20220109,S08000028,,All,d,All,d,53,86,-38.4
20220109,S08000028,,All,d,Community,,10,14.5,-31
