quarter,quarter_qf,hb,hbqf,location,location_qf,specialty,specialty_qf,specialty_name,specialty_name_qf,all_staffed_beddays,all_staffed_beddays_qf,total_occupied_beddays,total_occupied_beddays_qf,average_available_staffed_beds,average_available_staffed_beds_qf,average_occupied_beds,average_occupied_beds_qf,percentage_occupancy,percentage_occupancy_qf
2016Q4,NA,S08000015,NA,A210H,NA,NA,z,Paediatrics Grouping,d,2,NA,2,NA,0.02173913043478261,NA,0.02173913043478261,NA,100,NA
2016Q4,NA,S08000015,NA,S08000015,d,NA,z,Paediatrics Grouping,d,3281,NA,2681,NA,35.663043478260875,NA,29.141304347826097,NA,81.71289241085037,NA
2017Q1,NA,S08000015,NA,A111H,NA,NA,z,Paediatrics Grouping,d,3097,NA,2465,NA,34.41111111111112,NA,27.388888888888893,NA,79.59315466580564,NA
2017Q1,NA,S08000015,NA,S08000015,d,NA,z,Paediatrics Grouping,d,3097,NA,2465,NA,34.41111111111112,NA,27.388888888888893,NA,79.59315466580564,NA
2017Q2,NA,S08000015,NA,A111H,NA,NA,z,Paediatrics Grouping,d,2997,NA,2037,NA,32.93406593406594,NA,22.38461538461539,NA,67.96796796796798,NA
2017Q2,NA,S08000015,NA,S08000015,d,NA,z,Paediatrics Grouping,d,2997,NA,2037,NA,32.93406593406594,NA,22.38461538461539,NA,67.96796796796798,NA
2017Q3,NA,S08000015,NA,A111H,NA,NA,z,Paediatrics Grouping,d,2928,NA,2262,NA,31.826086956521745,NA,24.586956521739133,NA,77.25409836065575,NA
2017Q3,NA,S08000015,NA,S08000015,d,NA,z,Paediatrics Grouping,d,2928,NA,2262,NA,31.826086956521745,NA,24.586956521739133,NA,77.25409836065575,NA
2017Q4,NA,S08000015,NA,A111H,NA,NA,z,Paediatrics Grouping,d,3185,NA,2440,NA,34.61956521739131,NA,26.521739130434785,NA,76.60910518053376,NA
2017Q4,NA,S08000015,NA,S08000015,d,NA,z,Paediatrics Grouping,d,3185,NA,2440,NA,34.61956521739131,NA,26.521739130434785,NA,76.60910518053376,NA
2018Q1,NA,S08000015,NA,A111H,NA,NA,z,Paediatrics Grouping,d,3127,NA,2311,NA,34.744444444444454,NA,25.67777777777778,NA,73.90470099136554,NA
2018Q1,NA,S08000015,NA,S08000015,d,NA,z,Paediatrics Grouping,d,3127,NA,2311,NA,34.744444444444454,NA,25.67777777777778,NA,73.90470099136554,NA
2018Q2,NA,S08000015,NA,A111H,NA,NA,z,Paediatrics Grouping,d,3102,NA,2148,NA,34.087912087912095,NA,23.604395604395613,NA,69.24564796905224,NA
2018Q2,NA,S08000015,NA,S08000015,d,NA,z,Paediatrics Grouping,d,3102,NA,2148,NA,34.087912087912095,NA,23.604395604395613,NA,69.24564796905224,NA
2018Q3,NA,S08000015,NA,A111H,NA,NA,z,Paediatrics Grouping,d,3192,NA,2470,NA,34.695652173913054,NA,26.84782608695653,NA,77.3809523809524,NA
2018Q3,NA,S08000015,NA,S08000015,d,NA,z,Paediatrics Grouping,d,3192,NA,2470,NA,34.695652173913054,NA,26.84782608695653,NA,77.3809523809524,NA
2018Q4,NA,S08000015,NA,A111H,NA,NA,z,Paediatrics Grouping,d,3493,NA,3152,NA,37.967391304347835,NA,34.2608695652174,NA,90.23761809332952,NA
2018Q4,NA,S08000015,NA,S08000015,d,NA,z,Paediatrics Grouping,d,3493,NA,3152,NA,37.967391304347835,NA,34.2608695652174,NA,90.23761809332952,NA
2019Q1,NA,S08000015,NA,A111H,NA,NA,z,Paediatrics Grouping,d,3110,NA,2100,NA,34.555555555555564,NA,23.333333333333332,NA,67.52411575562702,NA
2019Q1,NA,S08000015,NA,S08000015,d,NA,z,Paediatrics Grouping,d,3110,NA,2100,NA,34.555555555555564,NA,23.333333333333332,NA,67.52411575562702,NA
2019Q2,NA,S08000015,NA,A111H,NA,NA,z,Paediatrics Grouping,d,3006,NA,2305,NA,33.03296703296705,NA,25.329670329670336,NA,76.6799733865602,NA
2019Q2,NA,S08000015,NA,S08000015,d,NA,z,Paediatrics Grouping,d,3006,NA,2305,NA,33.03296703296705,NA,25.329670329670336,NA,76.6799733865602,NA
2019Q3,NA,S08000015,NA,A111H,NA,NA,z,Paediatrics Grouping,d,2971,NA,2159,NA,32.29347826086956,NA,23.46739130434783,NA,72.66913497139012,NA
2019Q3,NA,S08000015,NA,S08000015,d,NA,z,Paediatrics Grouping,d,2971,NA,2159,NA,32.29347826086956,NA,23.46739130434783,NA,72.66913497139012,NA
2019Q4,NA,S08000015,NA,A111H,NA,NA,z,Paediatrics Grouping,d,3763,NA,2777,NA,40.90217391304349,NA,30.184782608695656,NA,73.79750199309063,NA
2019Q4,NA,S08000015,NA,S08000015,d,NA,z,Paediatrics Grouping,d,3763,NA,2777,NA,40.90217391304349,NA,30.184782608695656,NA,73.79750199309063,NA
2020Q1,NA,S08000015,NA,A111H,NA,NA,z,Paediatrics Grouping,d,3906,NA,1898,NA,42.92307692307693,NA,20.85714285714286,NA,48.59190988223248,NA
2020Q1,NA,S08000015,NA,S08000015,d,NA,z,Paediatrics Grouping,d,3906,NA,1898,NA,42.92307692307693,NA,20.85714285714286,NA,48.59190988223248,NA
2020Q2,NA,S08000015,NA,A111H,NA,NA,z,Paediatrics Grouping,d,3590,NA,1329,NA,39.45054945054946,NA,14.604395604395608,NA,37.01949860724233,NA
2020Q2,NA,S08000015,NA,S08000015,d,NA,z,Paediatrics Grouping,d,3590,NA,1329,NA,39.45054945054946,NA,14.604395604395608,NA,37.01949860724233,NA
2020Q3,NA,S08000015,NA,A111H,NA,NA,z,Paediatrics Grouping,d,3497,NA,1700,NA,38.0108695652174,NA,18.478260869565226,NA,48.6130969402345,NA
2020Q3,NA,S08000015,NA,S08000015,d,NA,z,Paediatrics Grouping,d,3497,NA,1700,NA,38.0108695652174,NA,18.478260869565226,NA,48.6130969402345,NA
2020Q4,NA,S08000015,NA,A111H,NA,NA,z,Paediatrics Grouping,d,3242,NA,1126,NA,35.239130434782616,NA,12.239130434782613,NA,34.73164713140037,NA
2020Q4,NA,S08000015,NA,S08000015,d,NA,z,Paediatrics Grouping,d,3242,NA,1126,NA,35.239130434782616,NA,12.239130434782613,NA,34.73164713140037,NA
2021Q1,NA,S08000015,NA,A111H,NA,NA,z,Paediatrics Grouping,d,3163,NA,1236,NA,35.14444444444446,NA,13.733333333333336,NA,39.07682579829277,NA
2021Q1,NA,S08000015,NA,S08000015,d,NA,z,Paediatrics Grouping,d,3163,NA,1236,NA,35.14444444444446,NA,13.733333333333336,NA,39.07682579829277,NA
2021Q2,NA,S08000015,NA,A111H,NA,NA,z,Paediatrics Grouping,d,3181,NA,1479,NA,34.95604395604397,NA,16.252747252747255,NA,46.49481295190192,NA
2021Q2,NA,S08000015,NA,S08000015,d,NA,z,Paediatrics Grouping,d,3181,NA,1479,NA,34.95604395604397,NA,16.252747252747255,NA,46.49481295190192,NA
2021Q3,NA,S08000015,NA,A111H,NA,NA,z,Paediatrics Grouping,d,3417,NA,1853,NA,37.1413043478261,NA,20.141304347826093,NA,54.22885572139304,NA
2021Q3,NA,S08000015,NA,S08000015,d,NA,z,Paediatrics Grouping,d,3417,NA,1853,NA,37.1413043478261,NA,20.141304347826093,NA,54.22885572139304,NA
2021Q4,p,S08000015,NA,A111H,NA,NA,z,Paediatrics Grouping,d,3384,NA,1965,NA,36.78260869565218,NA,21.35869565217392,NA,58.06737588652483,NA
2021Q4,p,S08000015,NA,S08000015,d,NA,z,Paediatrics Grouping,d,3384,NA,1965,NA,36.78260869565218,NA,21.35869565217392,NA,58.06737588652483,NA
2017Q2,NA,S08000015,NA,A111H,NA,C9,NA,Plastic Surgery,NA,1,NA,1,NA,0.01098901098901099,NA,0.01098901098901099,NA,100,NA
2017Q2,NA,S08000015,NA,S08000015,d,C9,NA,Plastic Surgery,NA,1,NA,1,NA,0.01098901098901099,NA,0.01098901098901099,NA,100,NA
2018Q3,NA,S08000015,NA,A111H,NA,C9,NA,Plastic Surgery,NA,1,NA,1,NA,0.0108695652173913,NA,0.0108695652173913,NA,100,NA
2018Q3,NA,S08000015,NA,S08000015,d,C9,NA,Plastic Surgery,NA,1,NA,1,NA,0.0108695652173913,NA,0.0108695652173913,NA,100,NA
2018Q4,NA,S08000015,NA,A210H,NA,C9,NA,Plastic Surgery,NA,1,NA,1,NA,0.0108695652173913,NA,0.0108695652173913,NA,100,NA
2018Q4,NA,S08000015,NA,S08000015,d,C9,NA,Plastic Surgery,NA,1,NA,1,NA,0.0108695652173913,NA,0.0108695652173913,NA,100,NA
2019Q2,NA,S08000015,NA,A111H,NA,C9,NA,Plastic Surgery,NA,1,NA,1,NA,0.01098901098901099,NA,0.01098901098901099,NA,100,NA
2019Q2,NA,S08000015,NA,S08000015,d,C9,NA,Plastic Surgery,NA,1,NA,1,NA,0.01098901098901099,NA,0.01098901098901099,NA,100,NA
2019Q4,NA,S08000015,NA,A210H,NA,C9,NA,Plastic Surgery,NA,8,NA,8,NA,0.08695652173913046,NA,0.08695652173913046,NA,100,NA
2019Q4,NA,S08000015,NA,S08000015,d,C9,NA,Plastic Surgery,NA,8,NA,8,NA,0.08695652173913046,NA,0.08695652173913046,NA,100,NA
2020Q2,NA,S08000015,NA,A210H,NA,C9,NA,Plastic Surgery,NA,2,NA,2,NA,0.02197802197802198,NA,0.02197802197802198,NA,100,NA
2020Q2,NA,S08000015,NA,S08000015,d,C9,NA,Plastic Surgery,NA,2,NA,2,NA,0.02197802197802198,NA,0.02197802197802198,NA,100,NA
2020Q3,NA,S08000015,NA,A210H,NA,C9,NA,Plastic Surgery,NA,1,NA,1,NA,0.0108695652173913,NA,0.0108695652173913,NA,100,NA
2020Q3,NA,S08000015,NA,S08000015,d,C9,NA,Plastic Surgery,NA,1,NA,1,NA,0.0108695652173913,NA,0.0108695652173913,NA,100,NA
2021Q2,NA,S08000015,NA,A210H,NA,C9,NA,Plastic Surgery,NA,1,NA,1,NA,0.01098901098901099,NA,0.01098901098901099,NA,100,NA
2021Q2,NA,S08000015,NA,S08000015,d,C9,NA,Plastic Surgery,NA,1,NA,1,NA,0.01098901098901099,NA,0.01098901098901099,NA,100,NA
2016Q4,NA,S08000015,NA,S08000015,d,G4,NA,Psychiatry of Old Age,NA,13681,NA,9218,NA,148.7065217391305,NA,100.19565217391306,NA,67.37811563482202,NA
2017Q1,NA,S08000015,NA,S08000015,d,G4,NA,Psychiatry of Old Age,NA,13108,NA,9031,NA,145.64444444444447,NA,100.34444444444446,NA,68.89685688129389,NA
2017Q2,NA,S08000015,NA,S08000015,d,G4,NA,Psychiatry of Old Age,NA,13021,NA,8487,NA,143.08791208791212,NA,93.26373626373628,NA,65.17932570463098,NA
2017Q3,NA,S08000015,NA,S08000015,d,G4,NA,Psychiatry of Old Age,NA,13076,NA,9427,NA,142.13043478260872,NA,102.46739130434786,NA,72.09391251147142,NA
2017Q4,NA,S08000015,NA,S08000015,d,G4,NA,Psychiatry of Old Age,NA,13086,NA,9327,NA,142.23913043478262,NA,101.38043478260872,NA,71.2746446584136,NA
2018Q1,NA,S08000015,NA,S08000015,d,G4,NA,Psychiatry of Old Age,NA,12583,NA,8630,NA,139.81111111111113,NA,95.8888888888889,NA,68.58459826750376,NA
2018Q2,NA,S08000015,NA,S08000015,d,G4,NA,Psychiatry of Old Age,NA,12795,NA,9159,NA,140.60439560439562,NA,100.64835164835164,NA,71.5826494724502,NA
2018Q3,NA,S08000015,NA,S08000015,d,G4,NA,Psychiatry of Old Age,NA,13019,NA,7858,NA,141.51086956521743,NA,85.41304347826089,NA,60.3579383977264,NA
2018Q4,NA,S08000015,NA,S08000015,d,G4,NA,Psychiatry of Old Age,NA,11561,NA,7658,NA,125.6630434782609,NA,83.23913043478262,NA,66.239944641467,NA
2019Q1,NA,S08000015,NA,S08000015,d,G4,NA,Psychiatry of Old Age,NA,11073,NA,7419,NA,123.03333333333336,NA,82.43333333333335,NA,67.00081278786239,NA
2019Q2,NA,S08000015,NA,S08000015,d,G4,NA,Psychiatry of Old Age,NA,11187,NA,7547,NA,122.93406593406594,NA,82.93406593406594,NA,67.46223294895863,NA
2019Q3,NA,S08000015,NA,S08000015,d,G4,NA,Psychiatry of Old Age,NA,9744,NA,7795,NA,105.9130434782609,NA,84.72826086956523,NA,79.99794745484402,NA
2019Q4,NA,S08000015,NA,S08000015,d,G4,NA,Psychiatry of Old Age,NA,9519,NA,7862,NA,103.46739130434786,NA,85.45652173913045,NA,82.5927093182057,NA
2020Q1,NA,S08000015,NA,S08000015,d,G4,NA,Psychiatry of Old Age,NA,9279,NA,7818,NA,101.96703296703298,NA,85.91208791208793,NA,84.25476883284838,NA
2020Q2,NA,S08000015,NA,S08000015,d,G4,NA,Psychiatry of Old Age,NA,9269,NA,7325,NA,101.85714285714288,NA,80.4945054945055,NA,79.02686373934621,NA
2020Q3,NA,S08000015,NA,S08000015,d,G4,NA,Psychiatry of Old Age,NA,9407,NA,7493,NA,102.25,NA,81.44565217391306,NA,79.65344955883917,NA
2020Q4,NA,S08000015,NA,S08000015,d,G4,NA,Psychiatry of Old Age,NA,9569,NA,7620,NA,104.01086956521742,NA,82.82608695652175,NA,79.63214546974606,NA
2021Q1,NA,S08000015,NA,S08000015,d,G4,NA,Psychiatry of Old Age,NA,9153,NA,7044,NA,101.7,NA,78.26666666666668,NA,76.95837430350706,NA
2021Q2,NA,S08000015,NA,S08000015,d,G4,NA,Psychiatry of Old Age,NA,9229,NA,7091,NA,101.41758241758244,NA,77.92307692307693,NA,76.83389316285621,NA
2021Q3,NA,S08000015,NA,S08000015,d,G4,NA,Psychiatry of Old Age,NA,9061,NA,6758,NA,98.4891304347826,NA,73.45652173913045,NA,74.58337931795609,NA
2021Q4,p,S08000015,NA,S08000015,d,G4,NA,Psychiatry of Old Age,NA,9317,NA,6850,NA,101.2717391304348,NA,74.45652173913045,NA,73.52151980251155,NA
2016Q4,NA,S08000015,NA,S08000015,d,AP,NA,Rehabilitation Medicine,NA,1203,NA,910,NA,13.076086956521742,NA,9.891304347826091,NA,75.64422277639238,NA
2017Q1,NA,S08000015,NA,S08000015,d,AP,NA,Rehabilitation Medicine,NA,1353,NA,1263,NA,15.033333333333337,NA,14.033333333333337,NA,93.3481152993348,NA
2017Q2,NA,S08000015,NA,S08000015,d,AP,NA,Rehabilitation Medicine,NA,1427,NA,1227,NA,15.681318681318682,NA,13.483516483516487,NA,85.9845830413455,NA
2017Q3,NA,S08000015,NA,S08000015,d,AP,NA,Rehabilitation Medicine,NA,1308,NA,942,NA,14.21739130434783,NA,10.239130434782613,NA,72.01834862385323,NA
2017Q4,NA,S08000015,NA,S08000015,d,AP,NA,Rehabilitation Medicine,NA,1074,NA,784,NA,11.673913043478263,NA,8.521739130434785,NA,72.99813780260709,NA
2018Q1,NA,S08000015,NA,S08000015,d,AP,NA,Rehabilitation Medicine,NA,1087,NA,993,NA,12.07777777777778,NA,11.033333333333337,NA,91.35234590616378,NA
2018Q2,NA,S08000015,NA,S08000015,d,AP,NA,Rehabilitation Medicine,NA,1319,NA,1089,NA,14.4945054945055,NA,11.96703296703297,NA,82.56254738438213,NA
2018Q3,NA,S08000015,NA,S08000015,d,AP,NA,Rehabilitation Medicine,NA,1467,NA,1129,NA,15.945652173913048,NA,12.271739130434788,NA,76.95978186775736,NA
2018Q4,NA,S08000015,NA,S08000015,d,AP,NA,Rehabilitation Medicine,NA,1424,NA,977,NA,15.47826086956522,NA,10.619565217391306,NA,68.609550561797775,NA
2019Q1,NA,S08000015,NA,S08000015,d,AP,NA,Rehabilitation Medicine,NA,1208,NA,1030,NA,13.422222222222226,NA,11.444444444444446,NA,85.26490066225166,NA
2019Q2,NA,S08000015,NA,S08000015,d,AP,NA,Rehabilitation Medicine,NA,1423,NA,1192,NA,15.63736263736264,NA,13.098901098901104,NA,83.7666900913563,NA
2019Q3,NA,S08000015,NA,S08000015,d,AP,NA,Rehabilitation Medicine,NA,1425,NA,1144,NA,15.489130434782613,NA,12.434782608695656,NA,80.28070175438597,NA
2019Q4,NA,S08000015,NA,S08000015,d,AP,NA,Rehabilitation Medicine,NA,1193,NA,844,NA,12.96739130434783,NA,9.173913043478263,NA,70.7460184409053,NA
2020Q1,NA,S08000015,NA,S08000015,d,AP,NA,Rehabilitation Medicine,NA,1161,NA,982,NA,12.758241758241764,NA,10.791208791208796,NA,84.58225667527995,NA
2020Q2,NA,S08000015,NA,S08000015,d,AP,NA,Rehabilitation Medicine,NA,1454,NA,1084,NA,15.978021978021982,NA,11.912087912087914,NA,74.55295735900962,NA
2020Q3,NA,S08000015,NA,S08000015,d,AP,NA,Rehabilitation Medicine,NA,1467,NA,754,NA,15.945652173913048,NA,8.195652173913045,NA,51.39740967961827,NA
2020Q4,NA,S08000015,NA,S08000015,d,AP,NA,Rehabilitation Medicine,NA,1288,NA,547,NA,14,NA,5.945652173913046,NA,42.468944099378895,NA
2021Q1,NA,S08000015,NA,S08000015,d,AP,NA,Rehabilitation Medicine,NA,1396,NA,654,NA,15.511111111111116,NA,7.266666666666668,NA,46.848137535816626,NA
2021Q2,NA,S08000015,NA,S08000015,d,AP,NA,Rehabilitation Medicine,NA,1405,NA,836,NA,15.439560439560442,NA,9.186813186813188,NA,59.5017793594306,NA
2021Q3,NA,S08000015,NA,S08000015,d,AP,NA,Rehabilitation Medicine,NA,1219,NA,867,NA,13.25,NA,9.423913043478263,NA,71.12387202625105,NA
2021Q4,p,S08000015,NA,S08000015,d,AP,NA,Rehabilitation Medicine,NA,955,NA,676,NA,10.3804347826087,NA,7.347826086956523,NA,70.78534031413614,NA
2016Q4,NA,S08000015,NA,A111H,NA,AG,NA,Renal Medicine,NA,1122,NA,1093,NA,12.195652173913048,NA,11.8804347826087,NA,97.41532976827096,NA
2016Q4,NA,S08000015,NA,S08000015,d,AG,NA,Renal Medicine,NA,1122,NA,1093,NA,12.195652173913048,NA,11.8804347826087,NA,97.41532976827096,NA
2017Q1,NA,S08000015,NA,A111H,NA,AG,NA,Renal Medicine,NA,1126,NA,1096,NA,12.511111111111116,NA,12.17777777777778,NA,97.33570159857904,NA
2017Q1,NA,S08000015,NA,A210H,NA,AG,NA,Renal Medicine,NA,3,NA,3,NA,0.03333333333333334,NA,0.03333333333333334,NA,100,NA
2017Q1,NA,S08000015,NA,S08000015,d,AG,NA,Renal Medicine,NA,1129,NA,1099,NA,12.544444444444448,NA,12.211111111111112,NA,97.34278122232064,NA
2017Q2,NA,S08000015,NA,A111H,NA,AG,NA,Renal Medicine,NA,1095,NA,1059,NA,12.032967032967036,NA,11.63736263736264,NA,96.71232876712332,NA
2017Q2,NA,S08000015,NA,A210H,NA,AG,NA,Renal Medicine,NA,1,NA,1,NA,0.01098901098901099,NA,0.01098901098901099,NA,100,NA
2017Q2,NA,S08000015,NA,S08000015,d,AG,NA,Renal Medicine,NA,1096,NA,1060,NA,12.043956043956047,NA,11.648351648351651,NA,96.7153284671533,NA
2017Q3,NA,S08000015,NA,A111H,NA,AG,NA,Renal Medicine,NA,1116,NA,1092,NA,12.1304347826087,NA,11.869565217391306,NA,97.84946236559142,NA
2017Q3,NA,S08000015,NA,S08000015,d,AG,NA,Renal Medicine,NA,1116,NA,1092,NA,12.1304347826087,NA,11.869565217391306,NA,97.84946236559142,NA
2017Q4,NA,S08000015,NA,A111H,NA,AG,NA,Renal Medicine,NA,1104,NA,1071,NA,12,NA,11.641304347826091,NA,97.01086956521742,NA
2017Q4,NA,S08000015,NA,S08000015,d,AG,NA,Renal Medicine,NA,1104,NA,1071,NA,12,NA,11.641304347826091,NA,97.01086956521742,NA
2018Q1,NA,S08000015,NA,A111H,NA,AG,NA,Renal Medicine,NA,1068,NA,1053,NA,11.86666666666667,NA,11.7,NA,98.59550561797754,NA
2018Q1,NA,S08000015,NA,A210H,NA,AG,NA,Renal Medicine,NA,1,NA,1,NA,0.01111111111111111,NA,0.01111111111111111,NA,100,NA
2018Q1,NA,S08000015,NA,S08000015,d,AG,NA,Renal Medicine,NA,1069,NA,1054,NA,11.877777777777782,NA,11.711111111111112,NA,98.59681945743684,NA
2018Q2,NA,S08000015,NA,A111H,NA,AG,NA,Renal Medicine,NA,1093,NA,1061,NA,12.010989010989016,NA,11.659340659340662,NA,97.07227813357731,NA
2018Q2,NA,S08000015,NA,A210H,NA,AG,NA,Renal Medicine,NA,2,NA,2,NA,0.02197802197802198,NA,0.02197802197802198,NA,100,NA
2018Q2,NA,S08000015,NA,S08000015,d,AG,NA,Renal Medicine,NA,1095,NA,1063,NA,12.032967032967036,NA,11.681318681318682,NA,97.07762557077623,NA
2018Q3,NA,S08000015,NA,A111H,NA,AG,NA,Renal Medicine,NA,1099,NA,1067,NA,11.945652173913048,NA,11.597826086956523,NA,97.08826205641492,NA
2018Q3,NA,S08000015,NA,S08000015,d,AG,NA,Renal Medicine,NA,1099,NA,1067,NA,11.945652173913048,NA,11.597826086956523,NA,97.08826205641492,NA
2018Q4,NA,S08000015,NA,A111H,NA,AG,NA,Renal Medicine,NA,1110,NA,1086,NA,12.065217391304351,NA,11.80434782608696,NA,97.83783783783784,NA
2018Q4,NA,S08000015,NA,S08000015,d,AG,NA,Renal Medicine,NA,1110,NA,1086,NA,12.065217391304351,NA,11.80434782608696,NA,97.83783783783784,NA
2019Q1,NA,S08000015,NA,A111H,NA,AG,NA,Renal Medicine,NA,1074,NA,1053,NA,11.933333333333335,NA,11.7,NA,98.04469273743018,NA
2019Q1,NA,S08000015,NA,S08000015,d,AG,NA,Renal Medicine,NA,1074,NA,1053,NA,11.933333333333335,NA,11.7,NA,98.04469273743018,NA
2019Q2,NA,S08000015,NA,A111H,NA,AG,NA,Renal Medicine,NA,1112,NA,1089,NA,12.219780219780224,NA,11.96703296703297,NA,97.93165467625904,NA
2019Q2,NA,S08000015,NA,S08000015,d,AG,NA,Renal Medicine,NA,1112,NA,1089,NA,12.219780219780224,NA,11.96703296703297,NA,97.93165467625904,NA
2019Q3,NA,S08000015,NA,A111H,NA,AG,NA,Renal Medicine,NA,1109,NA,1071,NA,12.05434782608696,NA,11.641304347826091,NA,96.57348963029756,NA
2019Q3,NA,S08000015,NA,A210H,NA,AG,NA,Renal Medicine,NA,1,NA,1,NA,0.0108695652173913,NA,0.0108695652173913,NA,100,NA
2019Q3,NA,S08000015,NA,S08000015,d,AG,NA,Renal Medicine,NA,1110,NA,1072,NA,12.065217391304351,NA,11.65217391304348,NA,96.5765765765766,NA
2019Q4,NA,S08000015,NA,A111H,NA,AG,NA,Renal Medicine,NA,1112,NA,1094,NA,12.086956521739133,NA,11.891304347826091,NA,98.3812949640288,NA
2019Q4,NA,S08000015,NA,A210H,NA,AG,NA,Renal Medicine,NA,2,NA,2,NA,0.02173913043478261,NA,0.02173913043478261,NA,100,NA
2019Q4,NA,S08000015,NA,S08000015,d,AG,NA,Renal Medicine,NA,1114,NA,1096,NA,12.108695652173916,NA,11.913043478260873,NA,98.3842010771993,NA
2020Q1,NA,S08000015,NA,A111H,NA,AG,NA,Renal Medicine,NA,1120,NA,1064,NA,12.307692307692312,NA,11.692307692307695,NA,95,NA
2020Q1,NA,S08000015,NA,S08000015,d,AG,NA,Renal Medicine,NA,1120,NA,1064,NA,12.307692307692312,NA,11.692307692307695,NA,95,NA
2020Q2,NA,S08000015,NA,A111H,NA,AG,NA,Renal Medicine,NA,1103,NA,915,NA,12.120879120879122,NA,10.054945054945058,NA,82.9555757026292,NA
2020Q2,NA,S08000015,NA,S08000015,d,AG,NA,Renal Medicine,NA,1103,NA,915,NA,12.120879120879122,NA,10.054945054945058,NA,82.9555757026292,NA
2020Q3,NA,S08000015,NA,A111H,NA,AG,NA,Renal Medicine,NA,1105,NA,1003,NA,12.010869565217392,NA,10.90217391304348,NA,90.76923076923076,NA
2020Q3,NA,S08000015,NA,S08000015,d,AG,NA,Renal Medicine,NA,1105,NA,1003,NA,12.010869565217392,NA,10.90217391304348,NA,90.76923076923076,NA
2020Q4,NA,S08000015,NA,A111H,NA,AG,NA,Renal Medicine,NA,1075,NA,920,NA,11.684782608695654,NA,10,NA,85.58139534883722,NA
2020Q4,NA,S08000015,NA,S08000015,d,AG,NA,Renal Medicine,NA,1075,NA,920,NA,11.684782608695654,NA,10,NA,85.58139534883722,NA
2021Q1,NA,S08000015,NA,A111H,NA,AG,NA,Renal Medicine,NA,1081,NA,984,NA,12.011111111111116,NA,10.933333333333335,NA,91.02682701202592,NA
2021Q1,NA,S08000015,NA,S08000015,d,AG,NA,Renal Medicine,NA,1081,NA,984,NA,12.011111111111116,NA,10.933333333333335,NA,91.02682701202592,NA
2021Q2,NA,S08000015,NA,A111H,NA,AG,NA,Renal Medicine,NA,1087,NA,1056,NA,11.945054945054949,NA,11.604395604395608,NA,97.148114075437,NA
2021Q2,NA,S08000015,NA,S08000015,d,AG,NA,Renal Medicine,NA,1087,NA,1056,NA,11.945054945054949,NA,11.604395604395608,NA,97.148114075437,NA
2021Q3,NA,S08000015,NA,A111H,NA,AG,NA,Renal Medicine,NA,1104,NA,1069,NA,12,NA,11.619565217391306,NA,96.82971014492752,NA
2021Q3,NA,S08000015,NA,A210H,NA,AG,NA,Renal Medicine,NA,2,NA,2,NA,0.02173913043478261,NA,0.02173913043478261,NA,100,NA
2021Q3,NA,S08000015,NA,S08000015,d,AG,NA,Renal Medicine,NA,1106,NA,1071,NA,12.021739130434788,NA,11.641304347826091,NA,96.8354430379747,NA
2021Q4,p,S08000015,NA,A111H,NA,AG,NA,Renal Medicine,NA,1090,NA,1046,NA,11.847826086956523,NA,11.369565217391306,NA,95.96330275229356,NA
2021Q4,p,S08000015,NA,A210H,NA,AG,NA,Renal Medicine,NA,1,NA,1,NA,0.0108695652173913,NA,0.0108695652173913,NA,100,NA
2021Q4,p,S08000015,NA,S08000015,d,AG,NA,Renal Medicine,NA,1091,NA,1047,NA,11.858695652173916,NA,11.3804347826087,NA,95.96700274977088,NA
2016Q4,NA,S08000015,NA,A111H,NA,AQ,NA,Respiratory Medicine,NA,51,NA,51,NA,0.5543478260869567,NA,0.5543478260869567,NA,100,NA
2016Q4,NA,S08000015,NA,A210H,NA,AQ,NA,Respiratory Medicine,NA,462,NA,462,NA,5.021739130434783,NA,5.021739130434783,NA,100,NA
2016Q4,NA,S08000015,NA,S08000015,d,AQ,NA,Respiratory Medicine,NA,513,NA,513,NA,5.57608695652174,NA,5.57608695652174,NA,100,NA
2017Q1,NA,S08000015,NA,A111H,NA,AQ,NA,Respiratory Medicine,NA,16,NA,16,NA,0.17777777777777784,NA,0.17777777777777784,NA,100,NA
2017Q1,NA,S08000015,NA,A210H,NA,AQ,NA,Respiratory Medicine,NA,477,NA,477,NA,5.3,NA,5.3,NA,100,NA
2017Q1,NA,S08000015,NA,S08000015,d,AQ,NA,Respiratory Medicine,NA,493,NA,493,NA,5.47777777777778,NA,5.47777777777778,NA,100,NA
2017Q2,NA,S08000015,NA,A111H,NA,AQ,NA,Respiratory Medicine,NA,4,NA,4,NA,0.04395604395604397,NA,0.04395604395604397,NA,100,NA
2017Q2,NA,S08000015,NA,A210H,NA,AQ,NA,Respiratory Medicine,NA,456,NA,456,NA,5.010989010989012,NA,5.010989010989012,NA,100,NA
2017Q2,NA,S08000015,NA,S08000015,d,AQ,NA,Respiratory Medicine,NA,460,NA,460,NA,5.0549450549450565,NA,5.0549450549450565,NA,100,NA
2017Q3,NA,S08000015,NA,A210H,NA,AQ,NA,Respiratory Medicine,NA,1,NA,1,NA,0.0108695652173913,NA,0.0108695652173913,NA,100,NA
2017Q3,NA,S08000015,NA,S08000015,d,AQ,NA,Respiratory Medicine,NA,1,NA,1,NA,0.0108695652173913,NA,0.0108695652173913,NA,100,NA
