month,country,hbt,treatment_location,department_type,number_of_attendances_aggregate,number_of_attendances_episode,number_of_attendances_episode_qf,number_meeting_target_aggregate,number_meeting_target_episode,number_meeting_target_episode_qf,discharge_destination_admission_to_same,discharge_destination_admission_to_same_qf,discharge_destination_other_specialty,discharge_destination_other_specialty_qf,discharge_destination_residence,discharge_destination_residence_qf,discharge_destination_transfer,discharge_destination_transfer_qf,discharge_destination_unknown,discharge_destination_unknown_qf,attendance_greater8hrs,attendance_greater8hrs_qf,attendance_greater12hrs,attendance_greater12hrs_qf,date,quarter,prop_admission_to_same,prop_other_speciality,prop_residence,prop_transfer,prop_unknown
201109,S92000003,S08000020,N333H,Minor Injury Unit or Other,1124,NA,z,1122,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,2011-09-01,3,NA,NA,NA,NA,NA
201109,S92000003,S08000020,N334H,Minor Injury Unit or Other,969,NA,z,966,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,2011-09-01,3,NA,NA,NA,NA,NA
201109,S92000003,S08000020,N335H,Minor Injury Unit or Other,336,NA,z,335,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,2011-09-01,3,NA,NA,NA,NA,NA
201109,S92000003,S08000020,N336H,Minor Injury Unit or Other,200,NA,z,200,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,2011-09-01,3,NA,NA,NA,NA,NA
201109,S92000003,S08000020,N337H,Minor Injury Unit or Other,350,NA,z,350,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,2011-09-01,3,NA,NA,NA,NA,NA
201109,S92000003,S08000020,N411H,Emergency Department,2075,2075,NA,1985,1985,NA,463,NA,7,NA,1560,NA,24,NA,21,NA,11,NA,3,NA,2011-09-01,3,0.22313253012048193,0.0033734939759036144,0.7518072289156627,0.011566265060240964,0.010120481927710843
201109,S92000003,S08000020,N431H,Minor Injury Unit or Other,99,NA,z,99,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,2011-09-01,3,NA,NA,NA,NA,NA
201109,S92000003,S08000020,N432H,Minor Injury Unit or Other,54,NA,z,54,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,2011-09-01,3,NA,NA,NA,NA,NA
201109,S92000003,S08000020,N433H,Minor Injury Unit or Other,74,NA,z,74,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,2011-09-01,3,NA,NA,NA,NA,NA
201109,S92000003,S08000020,N434H,Minor Injury Unit or Other,35,NA,z,35,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,2011-09-01,3,NA,NA,NA,NA,NA
201109,S92000003,S08000020,N451H,Minor Injury Unit or Other,25,NA,z,25,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,2011-09-01,3,NA,NA,NA,NA,NA
201109,S92000003,S08000020,N494H,Minor Injury Unit or Other,110,110,NA,110,110,NA,0,NA,0,NA,90,NA,20,NA,0,NA,0,NA,0,NA,2011-09-01,3,0,0,0.8181818181818182,0.18181818181818182,0
201109,S92000003,S08000031,C206H,Minor Injury Unit or Other,1217,1217,NA,1187,1187,NA,0,NA,0,NA,0,NA,0,NA,1217,NA,0,NA,0,NA,2011-09-01,3,0,0,0,0,1
201109,S92000003,S08000031,C313H,Emergency Department,2603,2603,NA,2505,2505,NA,259,NA,5,NA,727,NA,23,NA,1589,NA,2,NA,0,NA,2011-09-01,3,0.09950057625816365,0.001920860545524395,0.27929312331924705,0.008835958509412217,0.6104494813676528
201109,S92000003,S08000031,C418H,Emergency Department,6458,6458,NA,6110,6110,NA,0,NA,0,NA,0,NA,0,NA,6458,NA,5,NA,0,NA,2011-09-01,3,0,0,0,0,1
201109,S92000003,S08000031,G107H,Emergency Department,7313,7313,NA,7142,7142,NA,1991,NA,12,NA,4788,NA,161,NA,361,NA,2,NA,0,NA,2011-09-01,3,0.27225488855462876,0.0016409134418159442,0.6547244632845617,0.02201558867769725,0.04936414604129632
201109,S92000003,S08000031,G207H,Minor Injury Unit or Other,1393,1393,NA,1392,1392,NA,11,NA,0,NA,1257,NA,22,NA,103,NA,0,NA,0,NA,2011-09-01,3,0.007896625987078248,0,0.9023689877961235,0.015793251974156496,0.07394113424264179
201109,S92000003,S08000031,G306H,Minor Injury Unit or Other,1623,1623,NA,1623,1623,NA,2,NA,0,NA,1597,NA,1,NA,23,NA,0,NA,0,NA,2011-09-01,3,0.0012322858903265558,0,0.9839802834257547,6.161429451632779e-4,0.014171287738755391
201109,S92000003,S08000031,G306H,Emergency Department,5180,5180,NA,4944,4944,NA,1584,NA,7,NA,3405,NA,107,NA,77,NA,6,NA,0,NA,2011-09-01,3,0.30579150579150577,0.0013513513513513514,0.6573359073359073,0.020656370656370656,0.014864864864864866
201109,S92000003,S08000031,G405H,Emergency Department,4227,4227,NA,4067,4067,NA,1063,NA,7,NA,3008,NA,71,NA,78,NA,0,NA,0,NA,2011-09-01,3,0.2514785900165602,0.0016560208185474332,0.711615803170097,0.016796782588123966,0.018452803406671398
201109,S92000003,S08000031,G513H,Emergency Department,3581,3581,NA,3449,3449,NA,536,NA,0,NA,3035,NA,5,NA,5,NA,0,NA,0,NA,2011-09-01,3,0.14967886065344876,0,0.8475286232895839,0.0013962580284836638,0.0013962580284836638
201109,S92000003,S08000031,G516H,Emergency Department,5315,5315,NA,4959,4959,NA,1642,NA,9,NA,3103,NA,128,NA,433,NA,25,NA,0,NA,2011-09-01,3,0.3089369708372531,0.0016933207902163688,0.5838193791157102,0.024082784571966134,0.08146754468485419
201109,S92000003,S08000022,C106H,Minor Injury Unit or Other,708,NA,z,706,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,2011-09-01,3,NA,NA,NA,NA,NA
201109,S92000003,S08000022,C108H,Minor Injury Unit or Other,109,NA,z,108,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,2011-09-01,3,NA,NA,NA,NA,NA
201109,S92000003,S08000022,C113H,Minor Injury Unit or Other,518,NA,z,505,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,2011-09-01,3,NA,NA,NA,NA,NA
201109,S92000003,S08000022,C117J,Minor Injury Unit or Other,64,NA,z,64,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,2011-09-01,3,NA,NA,NA,NA,NA
201109,S92000003,S08000022,C121H,Emergency Department,610,NA,z,606,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,2011-09-01,3,NA,NA,NA,NA,NA
201109,S92000003,S08000022,C122H,Minor Injury Unit or Other,474,NA,z,467,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,2011-09-01,3,NA,NA,NA,NA,NA
201109,S92000003,S08000022,H101H,Minor Injury Unit or Other,225,NA,z,225,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,2011-09-01,3,NA,NA,NA,NA,NA
201109,S92000003,S08000022,H103H,Emergency Department,498,498,NA,495,495,NA,148,NA,0,NA,347,NA,3,NA,0,NA,0,NA,0,NA,2011-09-01,3,0.2971887550200803,0,0.6967871485943775,0.006024096385542169,0
201109,S92000003,S08000022,H106H,Minor Injury Unit or Other,25,NA,z,25,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,2011-09-01,3,NA,NA,NA,NA,NA
201109,S92000003,S08000022,H202H,Emergency Department,2776,2776,NA,2715,2715,NA,540,NA,5,NA,2229,NA,2,NA,0,NA,1,NA,0,NA,2011-09-01,3,0.19452449567723343,0.0018011527377521613,0.8029538904899135,7.204610951008645e-4,0
201109,S92000003,S08000022,H208H,Minor Injury Unit or Other,386,NA,z,386,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,2011-09-01,3,NA,NA,NA,NA,NA
201109,S92000003,S08000022,H210H,Minor Injury Unit or Other,117,NA,z,117,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,2011-09-01,3,NA,NA,NA,NA,NA
201109,S92000003,S08000022,H212H,Emergency Department,725,725,NA,704,704,NA,130,NA,0,NA,595,NA,0,NA,0,NA,1,NA,0,NA,2011-09-01,3,0.1793103448275862,0,0.8206896551724138,0,0
201109,S92000003,S08000022,H214H,Minor Injury Unit or Other,443,NA,z,443,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,2011-09-01,3,NA,NA,NA,NA,NA
201109,S92000003,S08000022,H215H,Minor Injury Unit or Other,247,NA,z,247,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,2011-09-01,3,NA,NA,NA,NA,NA
201109,S92000003,S08000022,H217H,Minor Injury Unit or Other,169,NA,z,169,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,2011-09-01,3,NA,NA,NA,NA,NA
201109,S92000003,S08000022,H219H,Minor Injury Unit or Other,133,NA,z,133,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,2011-09-01,3,NA,NA,NA,NA,NA
201109,S92000003,S08000022,H224H,Minor Injury Unit or Other,415,NA,z,413,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,2011-09-01,3,NA,NA,NA,NA,NA
201109,S92000003,S08000022,H227B,Minor Injury Unit or Other,188,NA,z,187,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,2011-09-01,3,NA,NA,NA,NA,NA
201109,S92000003,S08000032,L106H,Emergency Department,5742,5742,NA,5250,5250,NA,1638,NA,5,NA,3682,NA,201,NA,216,NA,26,NA,1,NA,2011-09-01,3,0.2852664576802508,8.707767328456984e-4,0.6412399860675723,0.03500522466039707,0.03761755485893417
201109,S92000003,S08000032,L206H,Minor Injury Unit or Other,70,NA,z,70,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,2011-09-01,3,NA,NA,NA,NA,NA
201109,S92000003,S08000032,L207H,Minor Injury Unit or Other,86,NA,z,86,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,2011-09-01,3,NA,NA,NA,NA,NA
201109,S92000003,S08000032,L302H,Emergency Department,4752,4752,NA,4596,4596,NA,1220,NA,9,NA,3306,NA,145,NA,72,NA,10,NA,1,NA,2011-09-01,3,0.25673400673400676,0.001893939393939394,0.6957070707070707,0.030513468013468013,0.015151515151515152
201109,S92000003,S08000032,L308H,Emergency Department,5626,5626,NA,5246,5246,NA,1162,NA,6,NA,4003,NA,295,NA,160,NA,20,NA,9,NA,2011-09-01,3,0.2065410593672236,0.001066477070742979,0.7115179523640242,0.052435122644863136,0.028439388553146108
201109,S92000003,S08000024,S102H,Minor Injury Unit or Other,23,NA,z,23,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,2011-09-01,3,NA,NA,NA,NA,NA
201109,S92000003,S08000024,S108H,Minor Injury Unit or Other,125,NA,z,125,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,2011-09-01,3,NA,NA,NA,NA,NA
201109,S92000003,S08000024,S116H,Minor Injury Unit or Other,3211,3211,NA,3140,3140,NA,1063,NA,1,NA,2134,NA,13,NA,0,NA,2,NA,0,NA,2011-09-01,3,0.33104951728433507,3.114294612270321e-4,0.6645904702584865,0.004048582995951417,0
201109,S92000003,S08000024,S308H,Emergency Department,4470,4470,NA,4271,4271,NA,1092,NA,5,NA,3242,NA,131,NA,0,NA,30,NA,8,NA,2011-09-01,3,0.2442953020134228,0.0011185682326621924,0.7252796420581655,0.02930648769574944,0
201109,S92000003,S08000024,S314H,Emergency Department,9561,9561,NA,9253,9253,NA,2703,NA,12,NA,6477,NA,369,NA,0,NA,17,NA,0,NA,2011-09-01,3,0.28271101349231254,0.0012550988390335738,0.6774395983683715,0.0385942893002824,0
201109,S92000003,S08000024,S319H,Emergency Department,3239,3239,NA,3213,3213,NA,451,NA,1,NA,2786,NA,1,NA,0,NA,0,NA,0,NA,2011-09-01,3,0.13924050632911392,3.0873726458783575e-4,0.8601420191417104,3.0873726458783575e-4,0
201109,S92000003,S08000025,R103H,Minor Injury Unit or Other,142,142,NA,141,141,NA,2,NA,0,NA,139,NA,1,NA,0,NA,0,NA,0,NA,2011-09-01,3,0.014084507042253521,0,0.9788732394366197,0.007042253521126761,0
201109,S92000003,S08000026,Z102H,Emergency Department,637,637,NA,635,635,NA,136,NA,0,NA,469,NA,3,NA,29,NA,0,NA,0,NA,2011-09-01,3,0.21350078492935637,0,0.7362637362637363,0.004709576138147566,0.04552590266875981
201109,S92000003,S08000030,T101H,Emergency Department,4241,4241,NA,4153,4153,NA,831,NA,7,NA,3285,NA,116,NA,2,NA,0,NA,0,NA,2011-09-01,3,0.19594435274699362,0.0016505541145956143,0.7745814666352275,0.02735203961329875,4.715868898844612e-4
201109,S92000003,S08000030,T202H,Emergency Department,2151,2151,NA,2108,2108,NA,319,NA,0,NA,1537,NA,231,NA,64,NA,0,NA,0,NA,2011-09-01,3,0.14830311483031147,0,0.7145513714551371,0.10739191073919108,0.029753602975360297
201109,S92000003,S08000030,T205H,Minor Injury Unit or Other,52,52,NA,52,52,NA,0,NA,0,NA,41,NA,8,NA,3,NA,0,NA,0,NA,2011-09-01,3,0,0,0.7884615384615384,0.15384615384615385,0.057692307692307696
201109,S92000003,S08000030,T207H,Minor Injury Unit or Other,6,6,NA,6,6,NA,0,NA,0,NA,2,NA,0,NA,4,NA,0,NA,0,NA,2011-09-01,3,0,0,0.3333333333333333,0,0.6666666666666666
201109,S92000003,S08000030,T209H,Minor Injury Unit or Other,257,257,NA,257,257,NA,0,NA,0,NA,234,NA,20,NA,3,NA,0,NA,0,NA,2011-09-01,3,0,0,0.9105058365758755,0.07782101167315175,0.011673151750972763
201109,S92000003,S08000030,T304H,Minor Injury Unit or Other,1185,1185,NA,1184,1184,NA,0,NA,0,NA,924,NA,203,NA,58,NA,0,NA,0,NA,2011-09-01,3,0,0,0.779746835443038,0.17130801687763714,0.048945147679324896
201109,S92000003,S08000030,T305H,Minor Injury Unit or Other,270,270,NA,270,270,NA,0,NA,0,NA,235,NA,23,NA,12,NA,0,NA,0,NA,2011-09-01,3,0,0,0.8703703703703703,0.08518518518518518,0.044444444444444446
201109,S92000003,S08000030,T316H,Minor Injury Unit or Other,202,202,NA,200,200,NA,0,NA,0,NA,165,NA,17,NA,20,NA,0,NA,0,NA,2011-09-01,3,0,0,0.8168316831683168,0.08415841584158416,0.09900990099009901
201109,S92000003,S08000030,T319H,Minor Injury Unit or Other,603,603,NA,603,603,NA,0,NA,0,NA,549,NA,42,NA,12,NA,0,NA,0,NA,2011-09-01,3,0,0,0.9104477611940298,0.06965174129353234,0.01990049751243781
201109,S92000003,S08000030,T320H,Minor Injury Unit or Other,191,191,NA,191,191,NA,0,NA,0,NA,176,NA,14,NA,1,NA,0,NA,0,NA,2011-09-01,3,0,0,0.9214659685863874,0.07329842931937172,0.005235602094240838
201109,S92000003,S08000030,T357C,Minor Injury Unit or Other,624,624,NA,624,624,NA,0,NA,0,NA,524,NA,71,NA,29,NA,0,NA,0,NA,2011-09-01,3,0,0,0.8397435897435898,0.11378205128205128,0.046474358974358976
201109,S92000003,S08000028,W106H,Minor Injury Unit or Other,43,NA,z,40,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,2011-09-01,3,NA,NA,NA,NA,NA
201109,S92000003,S08000028,W107H,Emergency Department,592,592,NA,574,574,NA,154,NA,0,NA,402,NA,30,NA,6,NA,0,NA,0,NA,2011-09-01,3,0.26013513513513514,0,0.6790540540540541,0.05067567567567568,0.010135135135135136
201109,S92000003,S08000028,W108H,Minor Injury Unit or Other,78,NA,z,78,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,2011-09-01,3,NA,NA,NA,NA,NA
201110,S92000003,S08000015,A101H,Minor Injury Unit or Other,189,NA,z,185,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,2011-10-01,4,NA,NA,NA,NA,NA
201110,S92000003,S08000015,A110H,Minor Injury Unit or Other,51,NA,z,51,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,2011-10-01,4,NA,NA,NA,NA,NA
201110,S92000003,S08000015,A111H,Emergency Department,5580,5580,NA,5429,5429,NA,2243,NA,4,NA,2948,NA,154,NA,231,NA,3,NA,0,NA,2011-10-01,4,0.4019713261648746,7.168458781362007e-4,0.5283154121863799,0.027598566308243727,0.04139784946236559
201110,S92000003,S08000015,A210H,Emergency Department,3701,3701,NA,3385,3385,NA,1297,NA,3,NA,41,NA,18,NA,2342,NA,8,NA,2,NA,2011-10-01,4,0.3504458254525804,8.105917319643339e-4,0.011078087003512564,0.004863550391786004,0.6328019454201567
201110,S92000003,S08000015,A216H,Minor Injury Unit or Other,86,NA,z,86,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,2011-10-01,4,NA,NA,NA,NA,NA
201110,S92000003,S08000016,B103H,Minor Injury Unit or Other,17,NA,z,17,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,2011-10-01,4,NA,NA,NA,NA,NA
201110,S92000003,S08000016,B105H,Minor Injury Unit or Other,123,NA,z,123,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,2011-10-01,4,NA,NA,NA,NA,NA
201110,S92000003,S08000016,B114H,Minor Injury Unit or Other,18,NA,z,18,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,2011-10-01,4,NA,NA,NA,NA,NA
201110,S92000003,S08000016,B118H,Minor Injury Unit or Other,66,NA,z,66,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,2011-10-01,4,NA,NA,NA,NA,NA
201110,S92000003,S08000016,B120H,Emergency Department,2055,2055,NA,2016,2016,NA,664,NA,7,NA,790,NA,524,NA,70,NA,2,NA,0,NA,2011-10-01,4,0.32311435523114357,0.0034063260340632603,0.3844282238442822,0.25498783454987833,0.0340632603406326
201110,S92000003,S08000017,Y101H,Minor Injury Unit or Other,49,NA,z,49,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,2011-10-01,4,NA,NA,NA,NA,NA
201110,S92000003,S08000017,Y106H,Minor Injury Unit or Other,54,NA,z,54,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,2011-10-01,4,NA,NA,NA,NA,NA
201110,S92000003,S08000017,Y109H,Minor Injury Unit or Other,2,NA,z,2,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,2011-10-01,4,NA,NA,NA,NA,NA
201110,S92000003,S08000017,Y110H,Minor Injury Unit or Other,38,NA,z,38,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,2011-10-01,4,NA,NA,NA,NA,NA
201110,S92000003,S08000017,Y144H,Emergency Department,911,911,NA,900,900,NA,114,NA,1,NA,775,NA,21,NA,0,NA,1,NA,0,NA,2011-10-01,4,0.1251372118551043,0.0010976948408342481,0.8507135016465422,0.02305159165751921,0
201110,S92000003,S08000017,Y146H,Emergency Department,2734,2734,NA,2628,2628,NA,888,NA,1,NA,1794,NA,51,NA,0,NA,0,NA,0,NA,2011-10-01,4,0.3247988295537674,3.65764447695684e-4,0.6561814191660571,0.018653986832479885,0
201110,S92000003,S08000029,F704H,Emergency Department,2572,2572,NA,2486,2486,NA,255,NA,5,NA,1970,NA,176,NA,166,NA,5,NA,0,NA,2011-10-01,4,0.09914463452566097,0.0019440124416796269,0.7659409020217729,0.06842923794712286,0.0645412130637636
201110,S92000003,S08000029,F708H,Minor Injury Unit or Other,84,NA,z,84,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,2011-10-01,4,NA,NA,NA,NA,NA
201110,S92000003,S08000029,F709H,Minor Injury Unit or Other,445,NA,z,445,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,2011-10-01,4,NA,NA,NA,NA,NA
201110,S92000003,S08000029,F805H,Emergency Department,4319,4319,NA,3818,3818,NA,950,NA,12,NA,3194,NA,110,NA,53,NA,100,NA,33,NA,2011-10-01,4,0.21995832368603843,0.0027784209307710117,0.7395230377402177,0.02546885853206761,0.012271359110905301
201110,S92000003,S08000019,V201H,Minor Injury Unit or Other,1015,1015,NA,1015,1015,NA,0,NA,0,NA,748,NA,17,NA,250,NA,0,NA,0,NA,2011-10-01,4,0,0,0.7369458128078817,0.016748768472906402,0.24630541871921183
201110,S92000003,S08000019,V217H,Emergency Department,4977,4977,NA,4683,4683,NA,24,NA,6,NA,2988,NA,32,NA,1927,NA,9,NA,0,NA,2011-10-01,4,0.004822182037371911,0.0012055455093429777,0.6003616636528029,0.006429576049829215,0.387181032750653
201110,S92000003,S08000020,N101H,Emergency Department,5465,5465,NA,5244,5244,NA,1430,NA,16,NA,3885,NA,71,NA,63,NA,21,NA,4,NA,2011-10-01,4,0.2616651418115279,0.00292772186642269,0.7108874656907593,0.012991765782250687,0.01152790484903934
201110,S92000003,S08000020,N121H,Emergency Department,1323,1323,NA,1310,1310,NA,374,NA,1,NA,944,NA,0,NA,4,NA,0,NA,0,NA,2011-10-01,4,0.28269085411942557,7.558578987150416e-4,0.7135298563869993,0,0.0030234315948601664
201110,S92000003,S08000020,N151H,Minor Injury Unit or Other,79,NA,z,79,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,2011-10-01,4,NA,NA,NA,NA,NA
201110,S92000003,S08000020,N331H,Minor Injury Unit or Other,28,NA,z,28,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,2011-10-01,4,NA,NA,NA,NA,NA
201110,S92000003,S08000020,N332H,Minor Injury Unit or Other,39,NA,z,39,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,2011-10-01,4,NA,NA,NA,NA,NA
201110,S92000003,S08000020,N333H,Minor Injury Unit or Other,1025,NA,z,1024,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,2011-10-01,4,NA,NA,NA,NA,NA
201110,S92000003,S08000020,N334H,Minor Injury Unit or Other,927,NA,z,927,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,2011-10-01,4,NA,NA,NA,NA,NA
201110,S92000003,S08000020,N335H,Minor Injury Unit or Other,273,NA,z,273,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,2011-10-01,4,NA,NA,NA,NA,NA
201110,S92000003,S08000020,N336H,Minor Injury Unit or Other,175,NA,z,175,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,2011-10-01,4,NA,NA,NA,NA,NA
201110,S92000003,S08000020,N337H,Minor Injury Unit or Other,265,NA,z,265,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,2011-10-01,4,NA,NA,NA,NA,NA
201110,S92000003,S08000020,N411H,Emergency Department,1955,1955,NA,1879,1879,NA,452,NA,2,NA,1467,NA,10,NA,24,NA,1,NA,0,NA,2011-10-01,4,0.23120204603580563,0.0010230179028132991,0.7503836317135549,0.005115089514066497,0.012276214833759591
201110,S92000003,S08000020,N431H,Minor Injury Unit or Other,77,NA,z,77,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,2011-10-01,4,NA,NA,NA,NA,NA
201110,S92000003,S08000020,N432H,Minor Injury Unit or Other,52,NA,z,52,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,2011-10-01,4,NA,NA,NA,NA,NA
201110,S92000003,S08000020,N433H,Minor Injury Unit or Other,61,NA,z,61,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,2011-10-01,4,NA,NA,NA,NA,NA
201110,S92000003,S08000020,N434H,Minor Injury Unit or Other,31,NA,z,31,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,2011-10-01,4,NA,NA,NA,NA,NA
201110,S92000003,S08000020,N451H,Minor Injury Unit or Other,33,NA,z,33,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,2011-10-01,4,NA,NA,NA,NA,NA
201110,S92000003,S08000020,N494H,Minor Injury Unit or Other,92,92,NA,92,92,NA,0,NA,1,NA,63,NA,28,NA,0,NA,0,NA,0,NA,2011-10-01,4,0,0.010869565217391304,0.6847826086956522,0.30434782608695654,0
201110,S92000003,S08000031,C206H,Minor Injury Unit or Other,1176,1176,NA,1150,1150,NA,181,NA,0,NA,2,NA,14,NA,979,NA,0,NA,0,NA,2011-10-01,4,0.15391156462585034,0,0.0017006802721088435,0.011904761904761904,0.8324829931972789
201110,S92000003,S08000031,C313H,Emergency Department,2634,2634,NA,2525,2525,NA,731,NA,13,NA,1710,NA,50,NA,130,NA,1,NA,0,NA,2011-10-01,4,0.27752467729688685,0.004935459377372817,0.6492027334851936,0.018982536066818528,0.04935459377372817
201110,S92000003,S08000031,C418H,Emergency Department,6294,6294,NA,5765,5765,NA,804,NA,0,NA,18,NA,83,NA,5389,NA,14,NA,0,NA,2011-10-01,4,0.12774070543374644,0,0.002859866539561487,0.013187162376866858,0.8562122656498252
201110,S92000003,S08000031,G107H,Emergency Department,7421,7421,NA,7271,7271,NA,2030,NA,11,NA,4882,NA,141,NA,357,NA,4,NA,0,NA,2011-10-01,4,0.2735480393477968,0.0014822800161703275,0.6578628217221398,0.019000134752728742,0.048106724161164266
201110,S92000003,S08000031,G207H,Minor Injury Unit or Other,1213,1213,NA,1212,1212,NA,13,NA,0,NA,1098,NA,17,NA,85,NA,0,NA,0,NA,2011-10-01,4,0.010717230008244023,0,0.9051937345424568,0.014014839241549877,0.07007419620774938
201110,S92000003,S08000031,G306H,Minor Injury Unit or Other,1631,1631,NA,1631,1631,NA,0,NA,0,NA,1593,NA,8,NA,30,NA,0,NA,0,NA,2011-10-01,4,0,0,0.976701410177805,0.004904966278356836,0.018393623543838136
201110,S92000003,S08000031,G306H,Emergency Department,5002,5002,NA,4594,4594,NA,1560,NA,9,NA,3201,NA,115,NA,117,NA,46,NA,0,NA,2011-10-01,4,0.31187524990004,0.001799280287884846,0.6399440223910435,0.022990803678528588,0.023390643742503
201110,S92000003,S08000031,G405H,Emergency Department,4214,4214,NA,3977,3977,NA,1144,NA,10,NA,2929,NA,62,NA,69,NA,2,NA,0,NA,2011-10-01,4,0.27147603227337447,0.0023730422401518746,0.695064072140484,0.014712861888941622,0.016373991457047935
201110,S92000003,S08000031,G513H,Emergency Department,3413,3413,NA,3329,3329,NA,486,NA,0,NA,2918,NA,3,NA,6,NA,2,NA,1,NA,2011-10-01,4,0.14239671842953414,0,0.8549663053032522,8.789920890711983e-4,0.0017579841781423966
201110,S92000003,S08000031,G516H,Emergency Department,5091,5091,NA,4599,4599,NA,1631,NA,7,NA,3017,NA,76,NA,360,NA,56,NA,0,NA,2011-10-01,4,0.3203692791200157,0.0013749754468670202,0.5926144175996857,0.014928304851699077,0.07071302298173247
201110,S92000003,S08000022,C106H,Minor Injury Unit or Other,562,NA,z,557,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,2011-10-01,4,NA,NA,NA,NA,NA
201110,S92000003,S08000022,C108H,Minor Injury Unit or Other,83,NA,z,82,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,2011-10-01,4,NA,NA,NA,NA,NA
